Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalActiveMinutes,TotalMinutesAsleep,TotalTimeInBed
8378563200,2016-04-03,9152,7.260000229,7.260000229,0.0,1.99000001,0.8199999928,4.449999809,0.0,25,13,243,600,3304,281,,
8378563200,2016-04-04,13935,11.05000019,11.05000019,2.092147112,4.090000153,0.7900000215,6.170000076,0.0,105,16,220,658,4234,341,,
8378563200,2016-04-05,12846,10.18999958,10.18999958,2.253081083,5.0,0.75,4.440000057,0.0,113,15,189,686,4128,317,,
8378563200,2016-04-06,9124,7.239999771,7.239999771,2.092147112,0.0,0.25,6.989999771,0.0,55,6,230,728,3798,291,,
8378563200,2016-04-07,9725,7.710000038,7.710000038,2.253081083,2.410000086,0.5299999714,4.769999981,0.0,83,11,181,670,3839,275,,
8378563200,2016-04-08,8350,6.619999886,6.619999886,2.092147112,1.49000001,0.5299999714,4.610000134,0.0,72,10,167,868,3713,249,,
8378563200,2016-04-09,2240,1.779999971,1.779999971,0.0,0.0,0.0,1.779999971,0.0,0,0,110,843,2606,110,,
8378563200,2016-04-10,2631,2.089999914,2.089999914,0.0,0.0,0.0,2.089999914,0.0,0,0,117,727,2624,117,,
8378563200,2016-04-11,8837,7.010000229,7.010000229,2.092147112,1.539999962,0.8799999952,4.590000153,0.0,74,17,182,811,3775,273,,
8378563200,2016-04-12,3246,2.569999933,2.569999933,2.253081083,0.8299999833,0.7099999785,1.029999971,0.0,65,15,49,243,1882,129,338.0,356.0
8583815059,2016-04-01,2174,1.700000048,1.700000048,0.0,0.0,0.0,1.700000048,0.0,0,0,112,1328,2360,112,,
8583815059,2016-04-02,3494,2.730000019,2.730000019,0.0,0.0,0.0,2.690000057,0.0,0,0,166,1274,2517,166,,
8583815059,2016-04-03,2380,1.860000014,1.860000014,0.0,0.0,0.0,1.860000014,0.0,0,0,131,1309,2400,131,,
8583815059,2016-04-04,3159,2.460000038,2.460000038,0.0,0.0,0.0,2.460000038,0.0,0,0,147,1293,2462,147,,
8583815059,2016-04-05,6835,5.329999924,5.329999924,0.0,0.3700000048,0.7300000191,4.239999771,0.0,5,15,212,1208,2786,232,,
8583815059,2016-04-06,2098,1.639999986,1.639999986,0.0,0.0,0.0,1.629999995,0.0,0,0,112,1328,2354,112,,
8583815059,2016-04-07,2816,2.200000048,2.200000048,0.0,0.0,0.0,2.200000048,0.0,0,0,138,1302,2437,138,,
8583815059,2016-04-08,1408,1.100000024,1.100000024,0.0,0.0,0.0,1.100000024,0.0,0,0,79,1052,1814,79,,
8792009665,2016-04-01,4592,2.940000057,2.940000057,0.0,0.1000000015,0.1400000006,2.700000048,0.0,4,8,176,748,2260,188,,
8792009665,2016-04-02,8452,5.409999847,5.409999847,0.0,0.2599999905,0.3899999857,4.760000229,0.0,9,24,328,1079,3004,361,,
8792009665,2016-04-03,7238,4.630000114,4.630000114,0.0,0.1099999994,0.2300000042,4.289999962,0.0,2,6,279,636,2667,287,,
8792009665,2016-04-04,3821,2.450000048,2.450000048,0.0,0.0,0.2199999988,2.230000019,0.0,0,9,161,675,2229,170,,
8792009665,2016-04-05,2332,1.49000001,1.49000001,0.0,0.009999999776,0.1800000072,1.299999952,0.0,1,10,111,904,2100,122,,
8792009665,2016-04-06,2121,1.360000014,1.360000014,0.0,0.0,0.0,1.360000014,0.0,0,0,122,855,2114,122,,
8792009665,2016-04-07,1291,0.8299999833,0.8299999833,0.0,0.0,0.0,0.8299999833,0.0,0,0,77,888,1961,77,,
8792009665,2016-04-08,1467,0.9399999976,0.9399999976,0.0,0.1000000015,0.2099999934,0.6299999952,0.0,2,8,71,912,1953,81,,
8792009665,2016-04-09,1022,0.6499999762,0.6499999762,0.0,0.0,0.0,0.6499999762,0.0,0,0,63,739,1890,63,,
8792009665,2016-04-10,4605,2.950000048,2.950000048,0.0,0.0,0.0,2.950000048,0.0,0,0,179,1261,2253,179,,
8792009665,2016-04-11,178,0.1099999994,0.1099999994,0.0,0.0,0.0,0.1099999994,0.0,0,0,12,1428,1725,12,,
8792009665,2016-04-12,20,0.009999999776,0.009999999776,0.0,0.0,0.0,0.009999999776,0.0,0,0,6,598,728,6,458.0,493.0
8877689391,2016-04-01,18700,15.81999969,15.81999969,0.0,8.699999809,0.1599999964,6.909999847,0.0,67,3,247,1123,3527,317,,
8877689391,2016-04-02,27572,23.38999939,23.38999939,0.0,14.72000027,1.210000038,7.340000153,0.009999999776,116,24,260,1040,4220,400,,
8877689391,2016-04-03,15260,8.18999958,8.18999958,0.0,1.799999952,0.75,5.570000172,0.0,106,17,259,1058,3864,382,,
8877689391,2016-04-04,20779,18.40999985,18.40999985,0.0,11.72999954,0.6499999762,6.0,0.0,78,16,208,1138,3662,302,,
8877689391,2016-04-05,10695,8.119999886,8.119999886,0.0,0.7699999809,0.1800000072,7.090000153,0.009999999776,10,3,246,1181,2834,259,,
8877689391,2016-04-06,24136,20.90999985,20.90999985,0.0,12.22000027,0.5400000215,8.079999924,0.0,87,16,318,1019,4039,421,,
8877689391,2016-04-07,10910,8.420000076,8.420000076,0.0,2.960000038,0.3899999857,5.03000021,0.0,32,11,212,1185,2947,255,,
8877689391,2016-04-08,23014,20.38999939,20.38999939,0.0,11.10000038,0.6299999952,8.619999886,0.0,70,29,359,982,4196,458,,
8877689391,2016-04-09,16470,8.069999695,8.069999695,0.0,0.0,0.01999999955,8.020000458,0.0,90,9,289,1052,3841,388,,
8877689391,2016-04-10,28497,27.53000069,27.53000069,0.0,21.92000008,1.120000005,4.460000038,0.0,128,46,211,1055,4526,385,,
8877689391,2016-04-11,10622,8.06000042,8.06000042,0.0,1.470000029,0.150000006,6.369999886,0.009999999776,18,7,225,1190,2820,250,,
8877689391,2016-04-12,2350,1.779999971,1.779999971,0.0,0.0,0.0,1.779999971,0.0,0,0,58,531,938,58,,
